vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h),vehicle23-relx(m),vehicle23-rely(m),vehicle23-relvx(km/h),vehicle23-relvy(km/h),vehicle24-relx(m),vehicle24-rely(m),vehicle24-relvx(km/h),vehicle24-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.6,-44.4,-0.9818,-7.4621,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,16.8,-0.9163,-7.2,7.161,-33.752,-0.878,0.7024,-3.4,38.4,-2.6182,-5.6946,1.4,55.6,-3.8618,-3.1418,-1.6,73,-5.1054,-10.146,-7.6,54.8,-3.4691,-6.6763,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-45,-0.7854,-8.64,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,16.6,-0.9818,-7.2,7.1854,-33.732,-0.878,0.7024,-3.4,38.2,-2.16,-5.6291,1.4,55.6,-3.7309,-2.7491,-1.4,72.6,-4.4509,-10.211,-7.6,54.6,-2.7491,-6.3491,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.6,-45.6,-0.5236,-9.6876,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,16.4,-0.9818,-7.2,7.2098,-33.712,-0.878,0.7024,-3.4,38,-1.8328,-5.6946,1.4,55.6,-3.5346,-2.0946,-1.2,72.4,-4.0582,-10.015,-7.6,54.4,-2.0946,-6.0872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.6,-45.4,-0.9163,-10.603,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,16.2,-0.9163,-7.2,7.2342,-33.692,-0.878,0.7024,-3.4,37.8,-1.3091,-5.8909,1.4,55.4,-3.9928,-1.8982,-1.2,72,-3.6,-9.5566,-7.4,54.2,-1.5709,-6.2837,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-45.8,-0.5236,-10.931,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,16,-0.7854,-7.2,7.2586,-33.674,-0.878,0.7024,-3.2,37.8,-0.9818,-6.2182,1.8,55.4,-4.0582,-1.8328,-1,71.8,-3.1418,-9.229,-7.4,54,-1.5709,-6.2182,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-46,-0.4582,-11.258,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,15.8,-0.5891,-7.2,7.283,-33.654,-0.878,0.7024,-3.2,37.6,-0.9163,-5.9563,1.8,55.4,-4.1237,-1.8982,-1,71.6,-2.7491,-9.36,-7.4,54,-1.3746,-5.8909,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-46.6,-0.3273,-10.8,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,15.6,-0.3273,-7.2,7.3074,-33.634,-0.878,0.7024,-3.2,37.4,-1.1128,-5.8254,2,55.4,-4.1891,-2.0946,-1,71.4,-2.0946,-9.229,-7.4,53.8,-1.3746,-5.6946,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.6,-46.8,-0.8509,-10.342,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,15.4,0,-7.2,7.3318,-33.614,-0.878,0.7024,-3.2,37.2,-0.8509,-5.8254,2,55.4,-3.9272,-2.0946,-0.8,71,-1.5709,-9.229,-7.4,53.6,-0.9163,-5.6291,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-47,-1.5709,-9.7524,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,15.2,0.3273,-7.2,7.356,-33.596,-0.878,0.7024,-3.2,37,-0.5236,-5.9563,2.4,55.2,-3.9928,-1.5709,-0.8,71,-0.9163,-9.0324,-7.4,53.4,-0.0655,-5.3672,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.6,-47.4,-2.0291,-9.0324,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,15,0.5891,-7.2,7.3804,-33.576,-0.878,0.7024,-3.2,36.8,-0.1309,-6.2182,2.2,55.2,-2.9454,-1.3091,-0.8,70.6,-0.1964,-9.0324,-7.2,53.2,0.72,-5.3018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-47.8,-2.2909,-9.0979,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,14.8,0.7854,-7.2,7.4048,-33.556,-0.878,0.7024,-3.2,36.8,0.2618,-6.2182,2.4,55,-2.3563,-1.3091,-0.8,70.2,0.5236,-8.9021,-7.2,53.2,1.3746,-5.4328,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-48,-2.7491,-9.1634,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,14.6,0.9163,-7.2,7.4292,-33.536,-0.878,0.7024,-3,36.6,0.5891,-6.2837,2.4,55,-1.5709,-1.1782,-0.8,70,1.5054,-8.64,-7.2,53,1.8982,-5.3672,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-48,-3.9928,-8.9676,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,14.4,0.9818,-7.2,7.4536,-33.518,-0.878,0.7024,-3.2,36.4,1.1782,-6.0872,2.4,55,-1.3091,-0.9163,-0.8,69.8,2.3563,-8.2476,-7.4,52.8,2.6182,-5.4328,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,-47.8,-4.7782,-7.6579,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,14.2,1.3091,-7.2,7.478,-33.498,-0.878,0.7024,-3.2,36.2,1.6363,-6.3491,2.8,55.2,-0.8509,-0.5236,-1,69.6,3.0109,-7.789,-7.6,52.8,3.4691,-5.3018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,-48.4,-5.8254,-6.7418,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,14,1.5054,-6.8728,7.5024,-33.478,-1.1654,-1.9477,-3.2,36,2.2909,-6.6763,2.4,55.2,-0.3273,-0.0655,-1,69.4,4.0582,-7.2655,-7.8,52.6,4.3854,-5.3672,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,-49,-6.0218,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,13.8,1.5709,-6.6109,7.5268,-33.458,-1.3554,-2.7906,-3.4,35.8,2.7491,-6.7418,2.4,55,0.5236,0.0655,-1.2,69.2,5.3672,-7.0037,-7.8,52.4,4.9091,-5.3018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,-49.4,-6.3491,-7.92,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,13.6,1.8328,-6.7418,7.5512,-33.44,-1.6196,-3.7999,-3.4,35.6,3.0109,-6.8728,2.4,55,0.9818,0.1964,-1.4,69,5.8254,-7.0691,-7.8,52.2,5.3018,-5.1054,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,-49.2,-6.0872,-8.5745,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,13.4,1.8982,-6.5454,7.5756,-33.42,-1.9333,-4.8875,-3.6,35.6,3.0109,-7.0037,2.6,55,1.3746,0.2618,-1.4,68.8,6.1528,-6.8072,-8,52,5.1709,-4.7782,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,-48.8,-5.9563,-8.1166,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.8,13.2,1.7672,-6.4146,7.6,-33.4,-2.2717,-5.9651,-3.6,35.2,3.0763,-6.8072,2.6,55,1.7018,0.2618,-1.6,68.8,6.2837,-6.9382,-8.2,52,5.2363,-4.7128,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,-49.2,-6.0218,-6.8728,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.8,13.2,1.8328,-6.3491,7.8,-35,-2.6102,-6.9445,-3.8,35,2.88,-6.6763,2.2,55.2,1.1782,0.5891,-2,68.4,6.2182,-6.7418,-8.4,51.8,5.4982,-4.5163,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,-50,-5.3018,-5.9563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.8,13,2.0946,-6.3491,7.8,-34.2,-2.433,-5.6922,-3.8,35,2.7491,-6.6109,2.2,55,0.5891,0.9163,-2.4,68.2,5.6291,-6.9382,-8.6,51.8,5.9563,-4.1891,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,-50.2,-4.1237,-5.8909,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4,12.6,2.16,-6.0872,7.9,-34.45,-2.1408,-2.2015,-3.8,34.6,2.3563,-6.6109,2.2,55.2,0.3927,0.8509,-2.2,68,5.2363,-6.8072,-8.8,51.6,5.5637,-4.1237,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,-50.4,-2.8146,-6.7418,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4,12.6,2.0291,-5.9563,8,-34.7,-1.7418,-0.459,-4,34.4,2.0946,-6.6763,2.2,55.2,-0.1309,1.0472,-2.4,68,4.7128,-6.7418,-8.8,51.6,5.04,-3.9928,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-50.2,-2.2254,-7.0037,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4,12.4,1.7018,-5.9563,8.1,-34.95,-1.2437,-0.4582,-4,34.4,1.9637,-6.7418,2.2,55.2,-0.9818,1.1128,-2.6,67.6,3.4037,-6.7418,-9,51.4,4.44,-4.08,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-50.4,-2.0946,-5.8254,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4,12.2,1.5709,-6.0872,8.2,-35.2,-0.6545,4.0909,-4,34.2,1.9637,-6.8072,2.2,55.2,-2.16,1.0472,-2.6,67.6,2.7491,-6.4146,-9.2,51.2,3.8571,-4.1143,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,-50.4,-1.7018,-4.32,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,12,1.6363,-5.9563,8,-34.2,-0.3273,3.6654,-4.2,34,2.0946,-6.9382,2.6,55.2,-2.4872,1.2437,-2.6,67.2,2.4218,-6.48,-9.4,51.2,2.88,-3.6,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-50.6,-1.44,-4.1237,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,12,1.5054,-5.8909,8,-33,0.0655,4.4182,-4,33.8,2.0291,-6.7418,2.4,55.2,-2.6182,0.9818,-2.8,67.2,2.5528,-6.2837,-9.2,51,0,-3.6,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-51,-1.3746,-4.2546,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,11.8,1.5709,-6.2837,8,-34,0.6545,6.5128,-4.2,33.6,1.7672,-6.9382,2.6,55.4,-2.88,1.3091,-2.8,67,2.4218,-6.2182,-9.4,51,0,-3.6,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-51.2,-1.1782,-4.7128,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,11.6,1.5054,-6.4146,8,-35.2,0.6873,5.8746,-4.2,33.2,2.0291,-7.5276,2.6,55.4,-2.88,1.5054,-2.6,66.8,2.3563,-5.8909,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,-51.2,-0.9163,-5.3672,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,11.4,1.3091,-6.2837,8,-32.8,0.5236,2.7491,-4.4,33.2,2.0946,-7.7234,2.8,55.4,-2.6182,1.5709,-3,66.6,2.4218,-6.0218,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,-51,-0.6545,-6.0872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,11.2,1.6363,-6.2837,8,-33.8,0.4582,0.9818,-4.4,33,1.9637,-7.8545,2.8,55.4,-2.4218,1.5054,-3,66.4,1.9637,-5.8909,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,-51.2,0,-6.1528,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,11,2.0946,-6.4146,8,-33.8,0.6545,0.5891,-4.4,32.8,2.3563,-7.5924,2.8,55.4,-3.0109,1.6363,-3,66.4,2.0291,-6.5454,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,-51.4,0.3273,-6.2837,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,10.8,2.3563,-6.2837,7.8,-32.6,0.4582,0.6545,-4.4,32.6,2.16,-7.6579,3,55.6,-2.9454,1.5709,-3.2,66.2,1.8982,-6.5454,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,-51.6,0.6545,-6.8728,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,10.6,2.4218,-6.2182,8,-33.6,0.2618,-0.7854,-4.6,32.2,2.0946,-7.6579,3,55.6,-3.2728,1.7018,-3.2,66,2.2909,-6.9382,0,-0,0,0,-7,-10.4,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-52.2,0.6545,-7.5924,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,10.6,2.2909,-6.2182,8,-34.6,0.0655,-4.7782,-4.6,32,1.8328,-7.9855,3,55.6,-3.9272,1.7018,-3.2,65.8,1.7018,-7.0037,0,-0,0,0,-7,-10.8,0,-10.8,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-52.4,0.9818,-8.051,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,10.4,1.9637,-5.9563,7.8,-33.4,0.1964,-2.2909,-4.6,31.8,1.7672,-7.92,3.2,55.6,-4.1891,1.8982,-3,65.6,2.2909,-7.1346,0,-0,0,0,-7,-11,2.16,-12.96,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-52.4,0.8509,-7.789,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,10.2,2.16,-7.789,7.8,-33.4,0.2618,-1.5709,-4.8,31.8,1.8982,-8.1166,3.4,55.8,-4.7782,1.8982,-3.4,65.2,2.2909,-7.331,0,-0,0,0,-7.2,-11.6,1.5429,-11.057,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-52.6,0.3273,-7.4621,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,10,2.16,-9.36,8,-34.4,0.2618,-0.9818,-4.8,31.4,1.8328,-8.1821,3.4,55.8,-4.5818,1.7018,-3.2,65.2,2.7491,-7.5276,0,-0,0,0,-7.2,-11.8,1.08,-11.16,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-52.8,-0.1964,-7.3966,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,9.8,1.9637,-10.669,8,-34.4,0.5891,1.8328,-4.8,31.2,1.5709,-8.1166,3.6,55.8,-4.3854,2.0291,-3.6,64.8,2.9454,-7.6579,0,-0,0,0,-7.2,-12,0.7854,-13.091,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,-53,-0.72,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,9.6,1.8982,-11.717,8,-34.6,0.5236,2.9454,-4.8,31,1.5054,-8.64,4,55.8,-4.5163,2.16,-3.4,64.8,2.6182,-7.7234,0,-0,0,0,-7.2,-12.2,0.5891,-14.4,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,-53.2,-0.8509,-7.6579,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,9.6,1.5709,-12.109,7.8,-33.4,0.3927,2.0291,-4.8,30.8,1.6363,-9.0324,3.8,56,-3.8618,2.0946,-3.8,64.6,2.4872,-8.3779,0,-0,0,0,-7.2,-12.6,0.6545,-15.643,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-53.4,-0.9163,-8.1166,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,8.2,1.7672,-12.175,7.8,-33.4,0.2618,1.1128,-5,30.4,1.2437,-9.6221,4.2,56,-3.8618,1.8328,-3.6,64.4,1.7672,-8.509,0,-0,0,0,-7.2,-13,0.5891,-16.429,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,-53.6,-0.9163,-8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,8,1.8328,-11.912,7.8,-33.4,0.5236,0.9163,-5,30.2,1.44,-9.6221,4,56,-3.4691,2.0946,-4,64,2.2254,-8.9021,0,-0,0,0,-7.2,-13.2,0.7854,-17.149,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,-54,-0.8509,-8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,7.8,1.7672,-11.323,7.8,-33.4,0.3927,-0.9163,-5,30,1.5054,-9.7524,4,56.2,-3.4037,2.16,-3.8,63.8,1.7018,-9.1634,0,-0,0,0,-7.2,-14.8,0.9163,-17.149,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
